incident_id,cloud_provider,region,service,service_subtype,start_time,end_time,duration_minutes,severity,status,root_cause_category,root_cause_description,number_of_customers_affected,estimated_revenue_loss_usd,sla_violation,region_impact_score,service_impact_score,ticket_count,ticket_response_time_minutes,ticket_resolution_time_minutes,monitoring_alerts_triggered,detection_method,mitigation_action,number_of_engineers_involved,engineer_response_time_minutes,communication_channels_used,public_status_page_updated,status_page_update_count,user_feedback_score,post_mortem_completed,post_mortem_link,is_recurrent_issue,previous_incident_id,external_factors,scheduled_maintenance_conflict,patch_applied,system_load_before_outage,system_load_after_outage,backup_system_triggered,notes
d05e2edd-266a-4b36-8ded-8d15323cdb16,Azure,us-west-2,Storage,EC2,2025-11-14 10:18:09.302165,2025-11-14 21:23:09.302165,665,Critical,Resolved,Software,Simulated cause for ML,37949,70612.4,No,89,55,19,30,253,4,Alert,Rollback,1,47,Slack,Yes,1,2,Yes,,No,,Vendor,Yes,No,84,99,Yes,Simulated note
a8d1a0f0-d5a4-4487-a701-b228240a08f6,Azure,us-east-1,Storage,Lambda,2025-10-10 10:18:09.302205,2025-10-10 15:43:09.302205,325,High,Resolved,Unknown,Simulated cause for ML,32359,472686.18,No,70,50,97,8,110,12,Alert,Scale Up,5,38,Slack,No,4,2,No,,Yes,,Vendor,Yes,No,71,14,Yes,Simulated note
cac2ecde-2b80-4aa7-aaf5-15244129e0a8,GCP,us-west-2,Networking,BigQuery,2025-07-11 10:18:09.302251,2025-07-11 15:49:09.302251,331,High,Monitoring,Unknown,Simulated cause for ML,25743,354082.82,Yes,79,37,67,5,285,15,Automated Monitoring,Rollback,2,5,Email,Yes,3,2,Yes,,No,,Weather,No,No,72,56,Yes,Simulated note
34c7fecc-b238-4853-ac5b-7b61a2246747,Azure,asia-southeast1,AI/ML,VPC,2025-07-20 10:18:09.302296,2025-07-20 21:51:09.302296,693,Medium,Resolved,Security,Simulated cause for ML,12340,780591.55,No,81,50,24,34,108,19,Customer Report,Scale Up,8,15,Slack,No,5,4,Yes,,Yes,,Weather,Yes,No,84,77,No,Simulated note
43dc4e29-103d-4966-b306-09729245754e,Oracle,us-east-1,Compute,RDS,2025-02-19 10:18:09.302330,2025-02-19 17:15:09.302330,417,High,Resolved,Software,Simulated cause for ML,49439,152911.47,No,10,52,52,13,95,5,Customer Report,Patch,9,37,SMS,Yes,2,2,No,,No,,DDoS,No,Yes,33,28,No,Simulated note
6341f4cd-316f-4a30-b3b8-7fbd5ad51904,GCP,asia-southeast1,Storage,Cloud Functions,2025-12-21 10:18:09.302384,2025-12-21 16:18:09.302384,360,High,Resolved,Network,Simulated cause for ML,72350,756169.3,No,85,66,16,43,103,12,Alert,Scale Up,4,47,SMS,Yes,5,3,Yes,,Yes,,None,Yes,No,82,81,Yes,Simulated note
f733446e-e36c-47ee-a543-69d9d21c6e36,GCP,europe-west2,Networking,BigQuery,2025-08-28 10:18:09.302428,2025-08-28 14:07:09.302428,229,Medium,Monitoring,Human Error,Simulated cause for ML,61162,870854.9,No,43,75,27,18,287,4,Customer Report,Scale Up,9,57,PagerDuty,Yes,5,1,Yes,,Yes,,Vendor,No,No,14,92,No,Simulated note
2e1c7f1f-7041-4388-aa93-eb06a96970e9,Oracle,asia-southeast1,Storage,Lambda,2025-11-15 10:18:09.302614,2025-11-15 13:40:09.302614,202,Critical,Investigating,Security,Simulated cause for ML,27023,69036.3,Yes,97,79,23,12,418,14,Customer Report,Restart,2,51,SMS,No,2,4,No,,No,,DDoS,No,Yes,80,34,No,Simulated note
dd25972f-d42e-4ba9-9019-d144c9f50241,IBM,europe-west2,Networking,RDS,2025-10-15 10:18:09.302700,2025-10-15 13:27:09.302700,189,High,Monitoring,Hardware,Simulated cause for ML,61227,821956.67,Yes,56,51,45,38,471,18,Alert,Patch,10,12,PagerDuty,Yes,1,3,No,,Yes,,Weather,No,No,65,50,Yes,Simulated note
aa02c31c-ef3b-4b37-8c4a-f7789eefde90,GCP,us-east-1,Storage,BigQuery,2025-06-21 10:18:09.302738,2025-06-21 10:53:09.302738,35,Critical,Investigating,Network,Simulated cause for ML,71709,509099.88,Yes,39,0,27,17,117,3,Automated Monitoring,Scale Up,9,46,SMS,Yes,4,3,Yes,,No,,Vendor,Yes,No,38,94,No,Simulated note
f1b33db9-aa97-466d-80f1-665e473057a7,IBM,europe-west2,Storage,Cloud Functions,2025-02-24 10:18:09.302768,2025-02-24 14:08:09.302768,230,High,Monitoring,Hardware,Simulated cause for ML,18760,605674.96,Yes,62,98,64,42,477,19,Alert,Patch,2,55,Email,No,3,4,No,,No,,Weather,Yes,No,34,67,No,Simulated note
4ce749a8-85b1-4def-9803-3eb39dee4672,IBM,asia-southeast1,Storage,VPC,2025-08-05 10:18:09.302811,2025-08-05 17:10:09.302811,412,High,Investigating,Security,Simulated cause for ML,94773,919522.91,No,21,38,44,50,93,13,Alert,Rollback,10,40,PagerDuty,Yes,2,2,Yes,,No,,None,Yes,Yes,66,81,No,Simulated note
8bb6d349-4dca-46f9-b6e3-979beb893dc3,Oracle,europe-west2,AI/ML,VPC,2025-05-27 10:18:09.302854,2025-05-27 18:00:09.302854,462,Medium,Monitoring,Hardware,Simulated cause for ML,20966,24313.12,Yes,83,80,90,20,183,14,Alert,Rollback,5,32,Slack,No,5,4,No,,No,,Vendor,Yes,No,50,95,No,Simulated note
2834c6cd-0118-4bdb-a32e-5930c85de5de,IBM,us-west-2,Networking,Cloud Functions,2025-04-30 10:18:09.302888,2025-04-30 10:51:09.302888,33,Critical,Investigating,Hardware,Simulated cause for ML,64577,761296.46,No,29,3,54,52,39,8,Automated Monitoring,Patch,10,54,Email,Yes,2,1,No,,Yes,,DDoS,Yes,No,94,86,Yes,Simulated note
142907c8-f676-4b39-b3a3-bcbae82ac227,AWS,us-west-2,Database,Cloud Functions,2025-11-06 10:18:09.302927,2025-11-06 16:22:09.302927,364,High,Monitoring,Unknown,Simulated cause for ML,13704,408460.34,No,26,48,46,20,314,2,Automated Monitoring,Rollback,6,12,Slack,Yes,0,1,No,,No,,DDoS,No,Yes,41,54,Yes,Simulated note
b043b02d-281f-4079-9a5f-7672de19e3bf,GCP,us-west-2,Compute,VPC,2026-01-30 10:18:09.302973,2026-01-30 19:43:09.302973,565,Low,Resolved,Unknown,Simulated cause for ML,25380,522712.61,Yes,68,64,62,35,163,3,Automated Monitoring,Restart,10,12,SMS,Yes,0,2,Yes,,No,,None,Yes,Yes,17,19,No,Simulated note
234878be-10b8-449a-a080-d5687f9c4b48,IBM,europe-west2,Storage,VPC,2025-10-18 10:18:09.303022,2025-10-18 20:01:09.303022,583,Medium,Resolved,Unknown,Simulated cause for ML,8564,677003.85,No,89,54,14,39,259,9,Alert,Scale Up,9,43,PagerDuty,Yes,4,1,Yes,,Yes,,DDoS,No,No,41,60,No,Simulated note
be3b8cbc-b83e-4e6e-8254-fe785b53241a,Oracle,europe-west2,Storage,RDS,2025-06-16 10:18:09.303072,2025-06-16 14:42:09.303072,264,Critical,Monitoring,Network,Simulated cause for ML,69478,487353.53,No,48,18,72,15,393,11,Alert,Rollback,4,35,Email,Yes,0,2,Yes,,No,,Vendor,No,No,11,61,Yes,Simulated note
7fecdc2e-4a76-4f5c-8cb5-c9c7c80519d9,AWS,us-west-2,Compute,S3,2025-04-11 10:18:09.303114,2025-04-11 12:53:09.303114,155,Critical,Monitoring,Security,Simulated cause for ML,58483,333510.38,Yes,4,66,16,21,240,2,Automated Monitoring,Patch,6,22,Slack,Yes,4,4,Yes,,No,,None,No,No,78,97,Yes,Simulated note
6a46fa05-bf51-4328-8d25-ad16f5cf9e9f,AWS,asia-southeast1,AI/ML,S3,2026-01-12 10:18:09.303159,2026-01-12 11:01:09.303159,43,Critical,Resolved,Unknown,Simulated cause for ML,43634,486556.76,Yes,70,90,76,46,318,12,Customer Report,Rollback,7,9,SMS,No,3,4,No,,Yes,,DDoS,No,Yes,28,24,No,Simulated note
820f17f7-76b3-4790-ae6d-da19497edb29,Azure,us-east-1,AI/ML,VPC,2025-12-21 10:18:09.303204,2025-12-21 16:05:09.303204,347,High,Resolved,Software,Simulated cause for ML,54996,764393.33,No,41,37,87,5,174,18,Customer Report,Rollback,7,57,PagerDuty,No,0,4,Yes,,No,,Weather,No,Yes,67,39,Yes,Simulated note
9d59daa3-cb3d-4fb2-b805-76cb9984d893,Oracle,europe-west2,Compute,RDS,2026-01-23 10:18:09.303239,2026-01-23 13:16:09.303239,178,Critical,Investigating,Security,Simulated cause for ML,85503,2676.24,No,9,82,30,43,306,8,Automated Monitoring,Patch,9,16,Slack,Yes,5,5,Yes,,Yes,,DDoS,No,No,74,23,No,Simulated note
5a08367d-5ed1-4fef-852d-6b6c0487a40d,Azure,europe-west2,Database,VPC,2025-05-29 10:18:09.303280,2025-05-29 16:33:09.303280,375,Low,Monitoring,Network,Simulated cause for ML,92192,459650.53,Yes,29,31,70,17,268,7,Alert,Scale Up,6,30,Slack,Yes,3,3,Yes,,Yes,,None,Yes,Yes,49,26,Yes,Simulated note
11da24fe-e101-41af-b33d-3778915a985c,GCP,europe-west2,Networking,RDS,2026-01-19 10:18:09.303321,2026-01-19 22:04:09.303321,706,High,Monitoring,Unknown,Simulated cause for ML,67881,90053.61,No,58,38,25,35,398,5,Alert,Rollback,7,49,Email,Yes,2,1,Yes,,No,,Vendor,Yes,Yes,35,74,No,Simulated note
29c10198-cb63-44c3-80fe-83fc3ea564db,AWS,asia-southeast1,AI/ML,S3,2025-12-14 10:18:09.303362,2025-12-14 21:35:09.303362,677,Medium,Resolved,Unknown,Simulated cause for ML,50255,765324.86,No,20,23,19,37,405,11,Automated Monitoring,Rollback,7,15,PagerDuty,Yes,5,4,No,,No,,Weather,Yes,No,65,90,Yes,Simulated note
213cc64f-f01c-4fda-b320-e68387493bc2,Azure,us-west-2,Database,Lambda,2025-03-29 10:18:09.303410,2025-03-29 14:55:09.303410,277,High,Monitoring,Unknown,Simulated cause for ML,46863,472580.7,No,50,90,94,29,141,12,Automated Monitoring,Scale Up,2,43,Slack,No,4,5,Yes,,Yes,,Weather,Yes,Yes,71,65,No,Simulated note
e0168655-ad77-4abd-91f0-581158341481,Azure,us-west-2,Networking,BigQuery,2025-06-07 10:18:09.303445,2025-06-07 16:59:09.303445,401,Low,Monitoring,Hardware,Simulated cause for ML,71923,220160.49,Yes,45,57,44,35,64,13,Alert,Restart,6,57,SMS,No,5,5,No,,Yes,,None,Yes,No,100,34,No,Simulated note
0cea4b22-2bbf-45be-b17a-2d3ac78b9bc0,Oracle,asia-southeast1,Database,RDS,2025-12-16 10:18:09.303482,2025-12-16 20:22:09.303482,604,Critical,Resolved,Hardware,Simulated cause for ML,92113,917528.9,No,55,14,67,44,286,18,Alert,Patch,2,24,PagerDuty,Yes,2,5,Yes,,Yes,,Vendor,Yes,Yes,43,52,Yes,Simulated note
aefe0958-deee-48a6-8ec2-417c91677100,GCP,europe-west2,AI/ML,EC2,2025-08-21 10:18:09.303532,2025-08-21 16:13:09.303532,355,Critical,Resolved,Software,Simulated cause for ML,27559,929776.78,No,38,55,25,27,140,20,Automated Monitoring,Rollback,7,42,Email,No,2,5,Yes,,No,,Vendor,No,Yes,47,79,No,Simulated note
89dc0a89-87ba-40ba-a7b1-520254701a5a,AWS,us-east-1,Compute,S3,2025-05-26 10:18:09.303610,2025-05-26 13:07:09.303610,169,Low,Investigating,Human Error,Simulated cause for ML,53652,984778.27,No,69,74,24,52,67,1,Customer Report,Scale Up,1,16,PagerDuty,Yes,4,3,Yes,,No,,Weather,No,Yes,95,69,Yes,Simulated note
a5d27540-2fae-4f47-aee1-caa170c29408,IBM,europe-west2,Database,RDS,2025-06-28 10:18:09.303670,2025-06-28 18:34:09.303670,496,Critical,Investigating,Network,Simulated cause for ML,66234,585312.18,No,36,7,90,11,424,18,Automated Monitoring,Rollback,2,33,SMS,Yes,3,2,Yes,,Yes,,DDoS,No,No,26,55,Yes,Simulated note
68098604-0f98-493a-b6cc-899b04400d68,AWS,asia-southeast1,Compute,EC2,2025-12-09 10:18:09.303736,2025-12-09 21:03:09.303736,645,Low,Investigating,Security,Simulated cause for ML,64430,56601.99,No,100,36,55,40,421,10,Automated Monitoring,Rollback,5,44,SMS,Yes,3,2,No,,No,,Weather,No,No,19,49,No,Simulated note
a3c62d31-147f-4c04-b172-5fa7caa7c028,IBM,us-west-2,Compute,Cloud Functions,2025-05-12 10:18:09.303789,2025-05-12 16:20:09.303789,362,Low,Investigating,Human Error,Simulated cause for ML,34600,397423.13,No,32,86,58,39,145,19,Customer Report,Restart,10,17,Slack,Yes,5,3,Yes,,Yes,,None,No,No,99,15,No,Simulated note
28ae01f9-2427-4d26-8a46-fb6e086c9c85,Azure,europe-west2,Database,VPC,2025-10-24 10:18:09.303839,2025-10-24 22:02:09.303839,704,Medium,Monitoring,Software,Simulated cause for ML,60791,272923.54,Yes,30,57,29,13,283,11,Customer Report,Patch,10,54,SMS,No,0,3,Yes,,Yes,,Vendor,No,Yes,55,51,Yes,Simulated note
1378bac8-cf05-4a22-ad5d-6132925b3718,AWS,us-west-2,Storage,VPC,2025-06-04 10:18:09.303889,2025-06-04 18:35:09.303889,497,Low,Monitoring,Software,Simulated cause for ML,91075,434817.72,No,77,38,24,38,295,10,Customer Report,Scale Up,10,13,Email,Yes,3,2,No,,Yes,,Weather,Yes,No,46,16,No,Simulated note
bd8a532a-c112-40b7-830f-d349ce8a43d4,Oracle,asia-southeast1,Storage,Lambda,2025-06-23 10:18:09.303948,2025-06-23 20:48:09.303948,630,High,Resolved,Unknown,Simulated cause for ML,14609,592810.9,Yes,64,93,87,9,449,5,Alert,Patch,9,38,Slack,Yes,4,3,No,,No,,None,No,Yes,53,72,Yes,Simulated note
41b45639-6e40-4343-9235-96273c74d214,Oracle,asia-southeast1,Networking,EC2,2025-06-28 10:18:09.303994,2025-06-28 13:21:09.303994,183,Low,Monitoring,Unknown,Simulated cause for ML,75072,595006.29,No,45,3,13,50,74,19,Customer Report,Scale Up,10,50,Slack,Yes,0,5,No,,No,,DDoS,No,No,71,95,Yes,Simulated note
a3efccc9-ff69-456f-bb5a-ed52a57abcaa,GCP,asia-southeast1,AI/ML,VPC,2025-04-27 10:18:09.304047,2025-04-27 15:25:09.304047,307,Low,Monitoring,Human Error,Simulated cause for ML,16236,139637.03,No,88,88,41,45,423,19,Alert,Scale Up,9,58,SMS,Yes,5,2,Yes,,Yes,,DDoS,Yes,Yes,15,25,Yes,Simulated note
b0dfa91a-6fec-42c0-9bd8-44c3b18feaa7,Oracle,europe-west2,AI/ML,EC2,2025-08-26 10:18:09.304088,2025-08-26 12:16:09.304088,118,High,Monitoring,Human Error,Simulated cause for ML,4195,53308.07,No,22,57,92,60,353,14,Automated Monitoring,Rollback,3,20,PagerDuty,Yes,1,1,Yes,,Yes,,DDoS,Yes,Yes,76,58,Yes,Simulated note
5ad872d7-7f48-474b-b6e1-1bc8f2bb58a3,Oracle,us-east-1,Storage,S3,2025-04-17 10:18:09.304135,2025-04-17 19:21:09.304135,543,Low,Investigating,Hardware,Simulated cause for ML,88878,882041.43,No,54,61,3,21,222,2,Alert,Rollback,6,21,Email,Yes,0,1,No,,Yes,,Vendor,Yes,Yes,58,49,Yes,Simulated note
41d4cb52-1921-4825-a7aa-1bd3c5669549,GCP,us-west-2,Compute,BigQuery,2025-02-17 10:18:09.304178,2025-02-17 17:15:09.304178,417,Medium,Investigating,Security,Simulated cause for ML,76738,87861.31,Yes,77,42,3,26,218,8,Automated Monitoring,Rollback,5,35,SMS,Yes,5,3,Yes,,Yes,,DDoS,Yes,Yes,86,71,No,Simulated note
41ea7104-fd6c-4802-ad99-b063e7b73c80,AWS,us-east-1,Compute,Cloud Functions,2025-06-28 10:18:09.304237,2025-06-28 20:47:09.304237,629,Medium,Investigating,Hardware,Simulated cause for ML,63830,311087.93,Yes,68,96,78,19,264,6,Alert,Patch,3,46,PagerDuty,Yes,5,4,No,,No,,Vendor,No,Yes,14,94,Yes,Simulated note
2823cb7f-c8f7-499d-aac7-d142a905e7c0,Azure,asia-southeast1,Networking,Cloud Functions,2026-02-06 10:18:09.304280,2026-02-06 21:24:09.304280,666,Critical,Resolved,Hardware,Simulated cause for ML,92180,361101.28,No,34,76,4,31,115,5,Alert,Rollback,9,57,SMS,Yes,5,2,No,,Yes,,DDoS,No,No,95,42,No,Simulated note
b3eccfea-e674-45a7-a427-c5fd8155a6a1,IBM,us-west-2,Networking,Cloud Functions,2025-06-30 10:18:09.304325,2025-06-30 11:40:09.304325,82,Critical,Investigating,Security,Simulated cause for ML,87342,562004.82,Yes,46,97,5,49,72,13,Alert,Patch,9,57,SMS,No,0,2,No,,No,,DDoS,Yes,No,82,37,Yes,Simulated note
ce5565bf-6fb9-4835-a528-e83b4d1b295f,GCP,asia-southeast1,Compute,Lambda,2025-03-05 10:18:09.304389,2025-03-05 19:02:09.304389,524,Low,Monitoring,Human Error,Simulated cause for ML,89366,923043.76,No,91,52,70,10,75,9,Customer Report,Scale Up,10,33,Email,No,1,3,Yes,,Yes,,None,Yes,No,35,89,No,Simulated note
fe0834b8-3526-4435-99e9-34ecd7598e84,Oracle,asia-southeast1,AI/ML,Cloud Functions,2026-01-05 10:18:09.304433,2026-01-05 12:06:09.304433,108,High,Monitoring,Hardware,Simulated cause for ML,69886,152741.53,No,36,98,38,59,95,3,Alert,Patch,1,55,SMS,Yes,2,5,Yes,,Yes,,None,Yes,No,46,64,No,Simulated note
d7227ffe-dff9-43f5-a248-362950bbd6b6,IBM,us-west-2,AI/ML,VPC,2025-07-07 10:18:09.304475,2025-07-07 18:15:09.304475,477,Medium,Monitoring,Hardware,Simulated cause for ML,17780,775032.66,Yes,38,76,39,29,145,11,Customer Report,Patch,8,13,Slack,No,0,1,No,,Yes,,Weather,No,No,32,70,Yes,Simulated note
11ee566e-6faf-49a9-8d9c-7504c92e051e,Oracle,us-west-2,Networking,Lambda,2025-08-17 10:18:09.304517,2025-08-17 19:41:09.304517,563,Low,Investigating,Hardware,Simulated cause for ML,30367,932075.52,No,8,48,23,55,315,13,Customer Report,Scale Up,3,37,PagerDuty,No,3,5,No,,Yes,,Vendor,No,Yes,35,23,Yes,Simulated note
7daa62ec-9fff-48ec-8b10-429b2667455c,Oracle,asia-southeast1,Database,EC2,2025-08-05 10:18:09.304579,2025-08-05 18:30:09.304579,492,Low,Monitoring,Unknown,Simulated cause for ML,9066,102880.23,Yes,31,26,34,16,198,11,Automated Monitoring,Rollback,2,35,SMS,No,0,5,Yes,,No,,None,Yes,Yes,16,87,Yes,Simulated note
11d57cc1-6f04-41c5-99b8-2eaeb55bc7e1,AWS,us-east-1,AI/ML,VPC,2025-11-08 10:18:09.304621,2025-11-08 17:23:09.304621,425,High,Investigating,Hardware,Simulated cause for ML,63973,589297.96,Yes,61,67,15,56,245,20,Alert,Patch,4,26,PagerDuty,No,5,3,Yes,,Yes,,DDoS,Yes,Yes,88,89,No,Simulated note
b4925a6b-6dcf-462a-a968-5d7c90fb5c0e,IBM,asia-southeast1,Storage,EC2,2025-05-02 10:18:09.304663,2025-05-02 10:39:09.304663,21,Critical,Investigating,Hardware,Simulated cause for ML,79200,267745.03,Yes,12,82,13,27,466,14,Alert,Restart,7,27,Email,Yes,5,1,No,,No,,Vendor,No,Yes,70,78,Yes,Simulated note
2724cfa2-aa1b-4071-90b6-f0f86a99a853,IBM,europe-west2,AI/ML,Cloud Functions,2025-04-27 10:18:09.304711,2025-04-27 14:40:09.304711,262,Medium,Investigating,Hardware,Simulated cause for ML,51751,212681.86,Yes,45,71,93,6,32,2,Automated Monitoring,Patch,5,20,Email,Yes,3,3,Yes,,No,,Weather,Yes,No,84,95,Yes,Simulated note
c85f35a4-ecc6-4114-983f-84ca24456ab5,IBM,us-west-2,Networking,BigQuery,2025-04-12 10:18:09.304754,2025-04-12 19:03:09.304754,525,High,Investigating,Human Error,Simulated cause for ML,84421,139660.49,No,33,24,90,35,234,4,Automated Monitoring,Patch,8,39,Slack,No,1,2,Yes,,No,,DDoS,No,No,97,89,Yes,Simulated note
b01b9b78-914c-4224-9ca0-cba501fcccdc,IBM,us-east-1,Database,RDS,2025-09-27 10:18:09.304801,2025-09-27 17:31:09.304801,433,High,Monitoring,Human Error,Simulated cause for ML,51651,149703.86,No,31,18,37,53,92,12,Customer Report,Patch,1,25,Email,Yes,5,5,Yes,,Yes,,None,No,Yes,51,62,Yes,Simulated note
88e092dc-a6c5-42a6-8abe-a0a336039967,AWS,us-west-2,Database,VPC,2025-07-15 10:18:09.304845,2025-07-15 15:23:09.304845,305,Low,Resolved,Security,Simulated cause for ML,54904,937844.94,Yes,93,65,46,50,74,1,Alert,Scale Up,10,34,Slack,Yes,0,2,No,,No,,None,Yes,No,92,76,Yes,Simulated note
39d257cf-e644-43bb-bd29-fde9a1b25736,IBM,europe-west2,Compute,S3,2025-12-12 10:18:09.304893,2025-12-12 13:37:09.304893,199,Critical,Resolved,Hardware,Simulated cause for ML,59074,288347.86,Yes,23,90,75,59,370,20,Automated Monitoring,Rollback,10,60,Email,No,4,3,No,,Yes,,DDoS,Yes,No,73,80,No,Simulated note
870fa072-141d-4183-bf2f-302bdcdc25a5,AWS,us-east-1,Database,Lambda,2025-07-21 10:18:09.304942,2025-07-21 15:48:09.304942,330,Critical,Resolved,Unknown,Simulated cause for ML,16477,900447.2,No,43,51,2,22,319,6,Alert,Scale Up,1,50,Slack,No,0,3,No,,Yes,,Weather,No,Yes,22,28,Yes,Simulated note
e5e87ce0-cba6-45f0-8d67-c9d90b3a1316,Oracle,us-west-2,Database,RDS,2025-05-31 10:18:09.304985,2025-05-31 21:12:09.304985,654,Medium,Investigating,Unknown,Simulated cause for ML,46821,730719.95,Yes,30,70,83,8,31,8,Customer Report,Patch,4,8,Email,No,4,4,No,,Yes,,None,Yes,Yes,57,20,No,Simulated note
de46999a-850d-46fa-9409-62d0dabebbd2,Oracle,europe-west2,AI/ML,S3,2025-03-18 10:18:09.305073,2025-03-18 10:40:09.305073,22,High,Investigating,Hardware,Simulated cause for ML,65333,716910.19,No,18,67,55,46,466,12,Customer Report,Rollback,9,56,SMS,Yes,3,1,No,,No,,Vendor,Yes,Yes,21,36,No,Simulated note
2ad37ab3-90ea-4a0f-8f59-1b9b88639572,GCP,us-east-1,Storage,BigQuery,2025-03-02 10:18:09.305127,2025-03-02 19:46:09.305127,568,Low,Monitoring,Hardware,Simulated cause for ML,11822,20630.94,Yes,95,48,27,29,455,8,Automated Monitoring,Rollback,7,45,PagerDuty,No,0,2,No,,Yes,,None,No,Yes,75,22,No,Simulated note
5cd89910-f1b5-4491-956f-031ce7628636,Oracle,us-west-2,Networking,BigQuery,2025-06-21 10:18:09.305175,2025-06-21 18:12:09.305175,474,Low,Resolved,Unknown,Simulated cause for ML,67798,711878.37,Yes,91,15,94,31,413,2,Customer Report,Patch,5,46,SMS,No,5,5,No,,No,,Vendor,No,No,48,33,No,Simulated note
8f80d1b8-01b1-422f-b970-77082d681b29,IBM,europe-west2,Storage,Lambda,2025-12-19 10:18:09.305216,2025-12-19 22:11:09.305216,713,Low,Monitoring,Network,Simulated cause for ML,28705,491398.85,No,13,9,69,54,240,12,Automated Monitoring,Restart,3,52,PagerDuty,No,0,4,Yes,,Yes,,Vendor,Yes,No,86,60,No,Simulated note
ef86ac98-979c-4f9d-8020-0ee68d7ba9c6,Azure,us-east-1,AI/ML,EC2,2025-07-30 10:18:09.305256,2025-07-30 20:01:09.305256,583,Low,Investigating,Network,Simulated cause for ML,34766,419498.53,Yes,96,78,80,42,397,10,Automated Monitoring,Patch,5,28,Email,Yes,2,4,No,,Yes,,Vendor,Yes,No,84,78,No,Simulated note
f96718f4-384d-4372-a061-6113b6ac9520,IBM,asia-southeast1,Compute,Cloud Functions,2026-02-09 10:18:09.305300,2026-02-09 15:46:09.305300,328,Low,Resolved,Security,Simulated cause for ML,99132,172788.36,No,83,5,26,22,414,11,Customer Report,Scale Up,5,6,Email,Yes,5,2,Yes,,No,,None,No,No,13,19,Yes,Simulated note
c108bc9f-6e7a-4a68-91b5-7fe422ff0b39,Azure,us-east-1,AI/ML,BigQuery,2025-08-06 10:18:09.305349,2025-08-06 21:03:09.305349,645,Medium,Resolved,Security,Simulated cause for ML,59473,485532.25,No,70,39,92,11,393,15,Automated Monitoring,Restart,6,12,Email,No,2,4,No,,Yes,,Vendor,No,Yes,22,52,No,Simulated note
28fb523a-f4c5-48fb-9821-79177a8321a2,GCP,us-east-1,AI/ML,Cloud Functions,2025-11-11 10:18:09.305389,2025-11-11 13:34:09.305389,196,Low,Investigating,Network,Simulated cause for ML,81771,476954.66,No,22,50,74,17,59,18,Automated Monitoring,Restart,7,32,SMS,Yes,3,2,Yes,,Yes,,DDoS,Yes,No,80,56,Yes,Simulated note
53643315-9665-4976-a981-7e5168fefba4,AWS,asia-southeast1,Compute,VPC,2025-12-23 10:18:09.305446,2025-12-23 14:50:09.305446,272,Critical,Resolved,Network,Simulated cause for ML,40135,272988.76,Yes,57,45,88,22,99,11,Alert,Restart,7,13,SMS,Yes,0,4,Yes,,Yes,,Vendor,Yes,Yes,59,46,Yes,Simulated note
1389dd55-8d31-4c64-b0b5-24c8a8ada1c8,AWS,us-east-1,Networking,Cloud Functions,2025-05-09 10:18:09.305487,2025-05-09 14:55:09.305487,277,High,Monitoring,Network,Simulated cause for ML,377,116153.43,No,82,77,66,6,144,3,Customer Report,Restart,10,47,PagerDuty,No,3,4,Yes,,No,,None,Yes,No,90,42,Yes,Simulated note
e6dab6e6-10c2-4a86-9f42-dc1f31b72433,IBM,us-east-1,Storage,Lambda,2026-01-06 10:18:09.305526,2026-01-06 10:26:09.305526,8,Medium,Investigating,Network,Simulated cause for ML,22398,264064.27,Yes,34,27,54,18,404,9,Customer Report,Patch,7,39,Slack,Yes,4,5,Yes,,Yes,,Vendor,Yes,Yes,92,41,No,Simulated note
9d2f3a93-0da9-4eba-8d8f-1c81f14b7e4a,IBM,us-west-2,Compute,EC2,2025-03-12 10:18:09.305569,2025-03-12 12:05:09.305569,107,Medium,Resolved,Network,Simulated cause for ML,40738,689278.04,No,26,16,61,49,202,10,Alert,Restart,7,6,SMS,No,2,3,Yes,,No,,None,No,No,14,48,No,Simulated note
cfdfe63c-9ccb-47af-adce-3a75f533ab94,GCP,us-east-1,Compute,Lambda,2025-12-08 10:18:09.305615,2025-12-08 12:31:09.305615,133,Medium,Monitoring,Hardware,Simulated cause for ML,61882,46430.19,Yes,94,43,58,53,224,3,Automated Monitoring,Rollback,6,30,SMS,No,2,4,Yes,,No,,DDoS,Yes,Yes,80,84,No,Simulated note
e802642e-0c7a-4d13-b162-ddec03ef4e4f,IBM,europe-west2,AI/ML,Cloud Functions,2025-05-05 10:18:09.305655,2025-05-05 19:22:09.305655,544,Critical,Investigating,Unknown,Simulated cause for ML,29011,338242.52,No,97,25,43,24,198,16,Customer Report,Rollback,7,21,SMS,No,5,5,Yes,,No,,Vendor,No,Yes,36,44,Yes,Simulated note
69602d3f-b518-47b3-94ab-875fea61aa72,Oracle,us-east-1,Compute,RDS,2025-04-08 10:18:09.305699,2025-04-08 14:21:09.305699,243,Medium,Investigating,Human Error,Simulated cause for ML,71653,687273.42,Yes,34,27,94,38,267,11,Alert,Patch,3,15,SMS,Yes,4,1,No,,Yes,,Vendor,No,No,67,38,Yes,Simulated note
d6272524-6d64-4690-8c78-11193939a73e,AWS,europe-west2,Storage,S3,2025-11-11 10:18:09.305751,2025-11-11 12:46:09.305751,148,Medium,Monitoring,Software,Simulated cause for ML,73598,571716.54,Yes,72,66,82,31,326,13,Automated Monitoring,Scale Up,5,60,PagerDuty,Yes,3,5,Yes,,No,,None,Yes,No,96,65,No,Simulated note
